time_us,x,y,z
4288943378,-0.289698,0.363919,-9.890448
4288944564,-0.323217,0.366313,-9.945514
4288945754,-0.354342,0.435745,-9.900024
4288946936,-0.371101,0.390255,-9.871294
4288948118,-0.354342,0.361524,-9.844957
4288949296,-0.330400,0.328006,-9.830592
4288950479,-0.287304,0.316035,-9.835381
4288951666,-0.232238,0.375890,-9.890448
4288952861,-0.292093,0.378284,-9.813833
4288954044,-0.320823,0.363919,-9.828198
4288955219,-0.339977,0.351948,-9.902418
4288956405,-0.337582,0.428562,-9.792285
4288957592,-0.332794,0.356736,-9.773131
4288958781,-0.359130,0.351948,-9.770737
4288959973,-0.246603,0.287304,-9.837775
4288961162,-0.253785,0.287304,-9.885659
4288962355,-0.280122,0.296881,-9.876082
4288963536,-0.328006,0.418985,-9.832987
4288964720,-0.371101,0.395043,-9.753978
4288965908,-0.368707,0.347159,-9.837775
4288967088,-0.332794,0.354342,-9.955091
4288968260,-0.306458,0.354342,-10.007763
4288969446,-0.296881,0.380678,-9.969456
4288970628,-0.375890,0.287304,-9.940725
4288971820,-0.351948,0.311246,-9.926360
4288973003,-0.371101,0.387861,-9.979033
4288974200,-0.332794,0.454898,-9.947908
4288975382,-0.296881,0.418985,-9.897630
4288976573,-0.318429,0.347159,-9.876082
4288977758,-0.359130,0.320823,-9.907207
4288978943,-0.292093,0.323217,-9.849746
4288980121,-0.332794,0.349553,-9.856929
4288981310,-0.356736,0.371101,-9.885659
4288982492,-0.383072,0.375890,-9.876082
4288983677,-0.387861,0.335188,-9.964667
4288984875,-0.335188,0.392649,-9.919178
4288986062,-0.323217,0.356736,-9.878476
4288987232,-0.320823,0.311246,-9.959879
4288988424,-0.304064,0.292093,-9.866506
4288989608,-0.316035,0.363919,-9.892841
4288990804,-0.301669,0.351948,-9.962274
4288991986,-0.320823,0.421380,-9.952697
4288993180,-0.354342,0.423774,-9.914390
4288994371,-0.397437,0.409408,-9.880871
4288995560,-0.363919,0.361524,-9.933543
4288996743,-0.325611,0.359130,-9.873688
4288997931,-0.330400,0.323217,-9.871294
4288999106,-0.239420,0.356736,-9.888053
4289000282,-0.304064,0.366313,-9.809045
4289001466,-0.383072,0.378284,-9.816227
4289002656,-0.308852,0.387861,-9.868899
4289003848,-0.320823,0.409408,-9.689334
4289005035,-0.335188,0.366313,-9.672575
4289006208,-0.351948,0.402226,-9.732430
4289007394,-0.301669,0.359130,-9.780313
4289008570,-0.284910,0.347159,-9.770737
4289009760,-0.325611,0.361524,-9.777920
4289010941,-0.328006,0.397437,-9.715671
4289012124,-0.299275,0.395043,-9.615114
4289013298,-0.304064,0.328006,-9.708488
4289014482,-0.251391,0.378284,-9.801862
4289015669,-0.313640,0.397437,-9.775525
4289016871,-0.313640,0.378284,-9.758766
4289018052,-0.337582,0.347159,-9.739613
4289019233,-0.277727,0.323217,-9.770737
4289020418,-0.272939,0.344765,-9.775525
4289021609,-0.284910,0.354342,-9.967062
4289022800,-0.332794,0.407014,-9.967062
4289023987,-0.337582,0.366313,-9.979033
4289025176,-0.342371,0.347159,-9.981427
4289026373,-0.351948,0.375890,-9.943120
4289027558,-0.380678,0.407014,-9.935937
4289028743,-0.356736,0.277727,-9.938332
4289029926,-0.320823,0.265756,-10.022128
4289031114,-0.251391,0.258574,-10.077195
4289032292,-0.256180,0.323217,-10.031705
4289033474,-0.277727,0.351948,-9.971850
4289034659,-0.368707,0.438139,-9.916783
4289035854,-0.407014,0.416591,-9.916783
4289037038,-0.397437,0.399832,-9.947908
4289038215,-0.337582,0.339977,-10.036493
4289039398,-0.299275,0.294487,-9.986216
4289040585,-0.213084,0.287304,-9.931149
4289041771,-0.210690,0.311246,-9.854534
4289042957,-0.280122,0.385466,-9.854534
4289044145,-0.282516,0.361524,-9.720459
4289045338,-0.306458,0.399832,-9.737218
4289046525,-0.332794,0.392649,-9.804255
4289047717,-0.339977,0.342371,-9.734824
4289048908,-0.220267,0.328006,-9.749189
4289050098,-0.244209,0.378284,-9.753978
4289051273,-0.299275,0.390255,-9.701305
4289052462,-0.296881,0.359130,-9.622296
4289053644,-0.304064,0.316035,-9.629479
4289054839,-0.337582,0.380678,-9.715671
4289056022,-0.337582,0.428562,-9.550470
4289057199,-0.351948,0.387861,-9.670180
4289058381,-0.328006,0.354342,-9.732430
4289059569,-0.299275,0.356736,-9.739613
4289060755,-0.349553,0.263362,-9.844957
4289061943,-0.363919,0.308852,-9.919178
4289063122,-0.359130,0.380678,-9.940725
4289064308,-0.402226,0.371101,-9.907207
4289065489,-0.373495,0.397437,-9.914390
4289066671,-0.347159,0.421380,-9.859323
4289067867,-0.392649,0.414197,-9.914390
4289069059,-0.361524,0.330400,-9.921572
4289070233,-0.356736,0.342371,-9.981427
4289071423,-0.308852,0.354342,-10.034100
4289072607,-0.373495,0.368707,-10.079589
4289073804,-0.313640,0.335188,-10.096349
4289074987,-0.301669,0.320823,-10.098742
4289076178,-0.337582,0.399832,-10.053253
4289077370,-0.328006,0.356736,-10.024523
4289078559,-0.342371,0.368707,-9.959879
4289079741,-0.289698,0.409408,-9.957485
4289080928,-0.335188,0.359130,-9.952697
4289082105,-0.373495,0.418985,-9.971850
4289083285,-0.342371,0.366313,-10.010158
4289084472,-0.301669,0.296881,-9.933543
4289085662,-0.306458,0.294487,-9.794679
4289086854,-0.311246,0.380678,-9.830592
4289088042,-0.304064,0.378284,-9.761160
4289089213,-0.335188,0.383072,-9.734824
4289090400,-0.251391,0.366313,-9.667787
4289091583,-0.330400,0.342371,-9.677363
4289092779,-0.227449,0.371101,-9.734824
4289093967,-0.258574,0.368707,-9.660604
4289095165,-0.296881,0.328006,-9.674969
4289096353,-0.301669,0.361524,-9.641450
4289097536,-0.311246,0.356736,-9.595961
4289098724,-0.332794,0.438139,-9.706094
4289099918,-0.371101,0.361524,-9.770737
4289101104,-0.354342,0.375890,-9.787497
4289102284,-0.325611,0.368707,-9.895236
4289103471,-0.337582,0.332794,-9.813833
4289104659,-0.378284,0.371101,-9.883265
4289105851,-0.356736,0.342371,-9.861717
4289107044,-0.349553,0.385466,-9.844957
4289108214,-0.373495,0.380678,-9.911995
4289109401,-0.332794,0.351948,-9.988609
4289110583,-0.277727,0.392649,-9.945514
4289111781,-0.395043,0.397437,-9.952697
4289112965,-0.313640,0.373495,-9.995792
4289114159,-0.320823,0.387861,-10.041282
4289115348,-0.328006,0.433351,-10.002975
4289116533,-0.428562,0.390255,-10.079589
4289117721,-0.397437,0.390255,-10.084377
4289118919,-0.371101,0.356736,-10.060435
4289120095,-0.371101,0.325611,-9.919178
4289121275,-0.289698,0.363919,-9.890448
4289122460,-0.292093,0.316035,-9.909601
4289123645,-0.349553,0.332794,-9.797073
4289124836,-0.306458,0.366313,-9.883265
4289126024,-0.260968,0.328006,-9.904813
4289127199,-0.253785,0.387861,-9.792285
4289128386,-0.294487,0.392649,-9.842564
4289129574,-0.280122,0.349553,-9.935937
4289130770,-0.263362,0.359130,-9.813833
4289131952,-0.306458,0.383072,-9.883265
4289133149,-0.316035,0.347159,-9.897630
4289134336,-0.313640,0.325611,-9.792285
4289135528,-0.301669,0.354342,-9.777920
4289136713,-0.349553,0.349553,-9.777920
4289137911,-0.318429,0.344765,-9.780313
4289139097,-0.330400,0.363919,-9.744401
4289140275,-0.344765,0.397437,-9.737218
4289141461,-0.287304,0.438139,-9.758766
4289142648,-0.308852,0.390255,-9.739613
4289143839,-0.280122,0.399832,-9.911995
4289145026,-0.263362,0.356736,-9.847352
4289146205,-0.275333,0.277727,-9.935937
4289147393,-0.284910,0.354342,-9.816227
4289148575,-0.323217,0.351948,-9.727641
4289149772,-0.368707,0.363919,-9.813833
4289150954,-0.385466,0.335188,-9.818622
4289152135,-0.330400,0.332794,-9.900024
4289153315,-0.304064,0.335188,-9.859323
4289154501,-0.325611,0.387861,-9.895236
4289155684,-0.320823,0.325611,-9.902418
4289156879,-0.299275,0.294487,-9.907207
4289158060,-0.287304,0.301669,-9.816227
4289159234,-0.296881,0.316035,-9.868899
4289160420,-0.342371,0.339977,-9.883265
4289161607,-0.378284,0.378284,-9.799467
4289162793,-0.354342,0.383072,-9.854534
4289163982,-0.325611,0.371101,-9.967062
4289165170,-0.304064,0.311246,-9.888053
4289166365,-0.282516,0.280122,-9.852140
4289167547,-0.277727,0.337582,-9.919178
4289168734,-0.344765,0.342371,-9.890448
4289169917,-0.378284,0.339977,-9.864111
4289171106,-0.335188,0.335188,-9.878476
4289172282,-0.251391,0.390255,-9.926360
4289173471,-0.313640,0.402226,-9.900024
4289174654,-0.272939,0.438139,-9.837775
4289175851,-0.253785,0.330400,-9.856929
4289177034,-0.248997,0.361524,-9.885659
4289178212,-0.318429,0.392649,-9.904813
4289179394,-0.284910,0.383072,-9.866506
4289180579,-0.301669,0.351948,-9.888053
4289181772,-0.337582,0.397437,-9.821015
4289182959,-0.325611,0.344765,-9.921572
4289184147,-0.344765,0.328006,-9.825804
4289185339,-0.349553,0.311246,-9.749189
4289186527,-0.328006,0.347159,-9.859323
4289187713,-0.306458,0.337582,-9.801862
4289188906,-0.337582,0.418985,-9.871294
4289190098,-0.344765,0.387861,-9.911995
4289191273,-0.378284,0.375890,-9.911995
4289192464,-0.308852,0.366313,-9.832987
4289193646,-0.284910,0.304064,-9.878476
4289194841,-0.313640,0.342371,-9.818622
4289196023,-0.351948,0.347159,-9.806650
4289197204,-0.344765,0.373495,-9.888053
4289198386,-0.378284,0.339977,-9.931149
4289199579,-0.399832,0.349553,-9.943120
4289200770,-0.342371,0.390255,-9.952697
4289201957,-0.318429,0.368707,-9.890448
4289203134,-0.351948,0.351948,-9.935937
4289204326,-0.366313,0.368707,-9.876082
4289205511,-0.351948,0.378284,-9.878476
4289206696,-0.320823,0.354342,-9.904813
4289207888,-0.371101,0.409408,-9.988609
4289209068,-0.332794,0.375890,-9.904813
4289210237,-0.373495,0.325611,-9.866506
4289211429,-0.339977,0.287304,-9.883265
4289212615,-0.299275,0.246603,-9.859323
4289213810,-0.304064,0.347159,-9.844957
4289214992,-0.373495,0.387861,-9.818622
4289216191,-0.383072,0.395043,-9.852140
4289217376,-0.363919,0.361524,-9.880871
4289218567,-0.342371,0.318429,-9.904813
4289219746,-0.371101,0.347159,-9.940725
4289220933,-0.296881,0.342371,-9.921572
4289222111,-0.280122,0.337582,-9.866506
